index	lemma	information density
119	مُصاب	0.2313753724996023
120	جَماعِيّ	0.41343571392608236
121	إِشْراف	0.27231548865371885
122	عِبارَة	0.3508886539621508
123	خَصَّص	0.23431015555359114
124	آلِيّ	0.2637170366200339
125	سَكَب	0.21526359073266524
126	جادّ	0.19755964051263725
127	مُنْتَدَب	0.35014952666712795
128	قائِم	0.26064176692314495
129	مُبَكِّر	0.40727366415223937
130	مُفَرَّغ	0.33207614993879525
131	أَوْرَث	0.26389049607711296
132	سَكِينَة	0.3135645944372164
133	ٱِنْقِلابِيّ	0.3454123922999342
134	مُحِبّ	0.3175272700475163
135	أَقْلَع	0.2600637708472689
136	عالِم	0.2937405353889111
137	بَحَث	0.19786279782147864
138	ٱِنْتِكاس	0.2801818864465504
139	لِيبِيّ	0.29508134761750643
140	خَطّاب	0.27865661731082975
141	مَحْكُوم	0.31515509739758274
142	عَزِيز	0.3175979273126387
143	صَنَّف	0.25441491950759976
144	مُتَوَرِّط	0.40931149106530607
145	مِيثاقِيّ	0.3268050087459871
146	لامَس	0.30795720150794986
147	حَزِين	0.3139703754964471
148	مَهارَة	0.3007485749049039
149	بَحْرَيْنِيّ	0.4134689676072015
150	ٱِجْتَذَب	0.3060931394583641
151	حائِز	0.20154597203546923
152	مُسْتَشْهِد	0.37380368924325125
153	شِمالِيّ	0.34181050410654024
154	وَضَع	0.20608267213410622
155	قَسَّم	0.30258034730539235
156	كَذّاب	0.2752461193531828
157	لِيبِيرِيّ	0.3188300688493749
158	تِلْفِزيُونِيّ	0.3502948848586687
159	مُنَظَّم	0.3181325492993004
160	أَوْحَى	0.2331138906355743
161	مُعَلِّق	0.3939038473337953
162	كِيمِيائِيّ	0.32106992825439534
163	عَقَب	0.22641561384100237
164	مارُونِيّ	0.39844862501147366
165	هِلالِيّ	0.30790512499917316
166	مُحافِظ	0.2824464355442447
167	مَلائِكِيّ	0.3965467408142468
168	تَرَيَّث	0.3150708965118254
169	إِسْتِقْواء	0.26496628570742564
170	تَأْلِيف	0.3601800364262031
171	وَرْدِيّ	0.4152306680139252
172	أُصُولِيّ	0.2989441152447339
173	مَحْسُوب	0.3294388423600069
174	رَشِيد	0.34195098462647944
175	مُتَراصّ	0.3798018893324973
176	سِياسِيّ	0.3189616235046714
177	إِجْرائِيّ	0.32696016510332676
178	مُفَضَّل	0.3153038148836665
179	تَلْقِيم	0.4008477470744859
180	مُجِيب	0.3049456617826789
181	ٱِسْتِخْدام	0.30580796759884493
182	ثَقافَة	0.2250650584034916
183	مُتَأَتِّي	0.4179295294825093
184	مُعَرِّب	0.4180631098204394
185	ضَهْر	0.25684046716749714
186	أَجْرَد	0.27341765872650264
187	فِنْلَنْدِيّ	0.39524085643472595
188	حِسابِيّ	0.3143739683040305
189	هَزْلِيّ	0.36932105862800024
190	مُرَدِّد	0.4193448229321253
191	جاهِز	0.20292183132654915
192	مُرْتَبِط	0.40893340108900045
193	مُمِلّ	0.32813244122377827
194	مُضارِب	0.3241936510674857
195	مُتْعِب	0.331632018523842
196	تَأَمَّل	0.3133406250883697
197	بُوسْنِيّ	0.3538394498644294
198	ذاكِر	0.2384273435121886
199	ثُلاثِيّ	0.3285974135627886
200	لاغِي	0.26386237112948946
201	كَوْكَبَة	0.2521928820051635
202	مُكَرِّر	0.408018141700563
203	مَغْمُود	0.3144666793557457
204	مُحايِد	0.3356385714229311
205	باطِنِيّ	0.31367813666742356
206	مُزْرِي	0.3493743316078457
207	حَصْرِيّ	0.3951140448038275
208	نُمُوّ	0.2562453051140509
209	مَحْمِيّ	0.4226479550155907
210	مَحْمُود	0.3264817786291434
211	وَزِير	0.34018780239160834
212	ٱِدِّخارِيّ	0.3113497837570145
213	أَفْسَد	0.2520203080278448
214	مَدْلُول	0.3372068980256058
215	مُتَناقِض	0.38226194321673823
216	مُتَأَجِّج	0.38483585503243073
217	تَجَنَّب	0.2836014916111339
218	أَقْلَمَة	0.285778514799105
219	كَتائِبِيّ	0.3762962147499866
220	مُقَنَّن	0.33619819026478376
221	مُسْتَحِقّ	0.4160281790720018
222	بُطُولِيّ	0.31162147625012243
223	مَظْلُوم	0.31570453750994687
224	وازَى	0.22572979831987758
225	تَعْظِيم	0.38147927820914346
226	مُسْتَنِد	0.4019474861136945
227	سَلَفِيَّة	0.35145481654513916
228	غَبْن	0.25695033681885565
229	مِرْصاد	0.3305827940440382
230	فاسِق	0.23573159020210654
231	عَقَدِيّ	0.36160398191341936
232	مُوَسَّع	0.3344437387551936
233	مُسْتَدْرِك	0.40593645727436845
234	مَحْشُوّ	0.34680104701851006
235	مَنْبُوذ	0.32235369711968
236	خَيْرِيّ	0.403937774854294
237	جِذْرِيّ	0.3118584817478009
238	دَقِيق	0.3308193249208197
239	قَتِيل	0.3430309472552479
240	نادِر	0.2824369780982197
241	مُحارَبَة	0.33901859791801964
242	مُعْدِم	0.3180059586648135
243	حِزْبِيّ	0.30141873592608615
244	مُقْلِق	0.3171455362735937
245	ثابِت	0.24311605148135296
246	شُمُولِيّ	0.3387358697377873
247	نَكَفِيّ	0.353733105103505
248	رَقْم	0.32696561799265494
249	إِرْغام	0.3055197890052487
250	إِيجابِيّ	0.2922114661195198
251	رِيفِيّ	0.3046310440812868
252	فَخْرِيّ	0.39450728359630943
253	مُطالَب	0.3241892912180178
254	مَبِيع	0.37154051976355
255	غَدِق	0.27865529678165674
256	مُفْرِط	0.3198955740688379
257	مُسْتَفِيد	0.4133654013985182
258	أَرْنَب	0.29318219969883913
259	مُسَخِّر	0.3990367445116134
260	دُبّ	0.20900898552796707
261	كَنَس	0.21741989674988565
262	تَخَيَّل	0.3009533836442355
263	جِهادِيّ	0.294996202139611
264	مَنِيع	0.3733011362540457
265	خاشَن	0.2391861387753648
266	سَلَّة	0.26254386807523233
267	دِعائِيّ	0.3005782775518535
268	سَرَطانِيّ	0.4010992015162323
269	بَنْجلادِيشِيّ	0.4091133750456798
270	تُرْكُمانِيّ	0.42141662261997864
271	مُسِنّ	0.3245422614537913
272	مُمارِس	0.3378966791973346
273	رادِيكالِيّ	0.33471269417478267
274	مُنْعَطَف	0.319142984019579
275	كُوسْتارِيكِيّ	0.3912709918813657
276	تَمَرُّس	0.3649512375409522
277	أَذْكَر	0.24932162000471753
278	نَجْدَة	0.2545273481434112
279	مَحْظُور	0.3281147738876925
280	مَسْؤُول	0.31497582234600696
281	طَوِيل	0.32352428771997227
282	مُنْحَدَر	0.35205510805755247
283	تَذْلِيل	0.3564852392278753
284	مُدَخِّن	0.38490101107293384
285	وافِد	0.24448803396143853
286	ضَيْعَة	0.26841567260726756
287	ٱِضْطَرّ	0.34490022228605116
288	مُوَجَّه	0.31173316019382524
289	ٱِنْتِقائِيّ	0.3315563800445044
290	بائِس	0.2304582693130708
291	مُتَشَبِّث	0.3752617503254915
292	إِسْكَنْدَرِيّ	0.3879769831880336
293	أَشْرَق	0.2642282853796634
294	إِساءَة	0.28119678583488394
295	سِنِغالِيّ	0.3106889684711147
296	مُشَيِّن	0.41016369259778407
297	تَكَرَّم	0.3310360141065114
298	دَقِيق	0.3308193249208197
299	قاتِم	0.29453032062711393
300	طاهِر	0.24301113662259513
301	إِغْفال	0.24969990937442868
302	تَنازُل	0.3014222249579265
303	نَقَض	0.20490053046520343
304	هُولانْدِيّ	0.37231047291362135
305	مُناقَلَة	0.32569073936348003
306	مارْكِسِيَّة	0.44077939926655935
307	إِخْراج	0.2671540790013149
308	سَخِر	0.3123003240319354
309	مُنْتَخَب	0.336073710069018
310	سُورِيّ	0.33567517572180683
311	خَنَق	0.20839091958845188
312	مُقَنَّع	0.3354304064866104
313	مُتَقارِب	0.41567120281239045
314	سَكَّن	0.2629025998843548
315	حَجَز	0.18489974184260133
316	فَرِيسِيّ	0.38017152103172513
317	تارِيخِيّ	0.33579031729191533
318	وَحِيد	0.3270050196468524
319	مُجَمَّد	0.3252786758214827
320	جَيّاش	0.308574173351747
321	لَطِيف	0.31584833757987185
322	مَدِين	0.3730767715380401
323	نازِف	0.23020929670097826
324	عُدْوانِيّ	0.37909331839839117
325	رَقَد	0.2505006671216904
326	حُسَيْنِيّ	0.41165455953656865
327	نِقابَة	0.3291198094337136
328	مُؤَبَّد	0.3155948361721163
329	وَظِيفَة	0.2948151516810331
330	خَنَق	0.20839091958845188
331	أَسْلَم	0.297784487284238
332	صِرْبِيّ	0.3319237085675888
333	مُقَنَّع	0.3354304064866104
334	عَلِيم	0.3723785612635605
335	شَفاعَة	0.23697370535640225
336	مَدَنِيّ	0.40324123132601897
337	تَعَلُّق	0.3123902054459071
338	عازِم	0.26966608897787236
339	أَمْلَى	0.27826306753627544
340	خَيْرِيّ	0.403937774854294
341	إِجْرامِيّ	0.3717854697285626
342	جُثَّة	0.25785994278918145
343	عَرَبَة	0.2495937817189491
344	حُكُومِيّ	0.3308066629520069
345	مُجَدِّد	0.3876741938160791
346	جَيِّد	0.3589954485707767
347	مُزْدَوِج	0.36820421436865475
348	مُتَعاظِم	0.3794105350039096
349	ٱِنْتَزَع	0.3213866657916473
350	رابِيَة	0.3762153162683371
351	سَيْطَرَة	0.29615288777380544
352	وَرْك	0.28244741306981513
353	نَعَم	0.27725755425050935
354	صاعِقَة	0.30685611376932026
355	عَصْرِيّ	0.4014233105036934
356	مائِيّ	0.33314567969864983
357	إِسْعاف	0.26259938390614235
358	تَساقَط	0.25829693014878646
359	سَبِيل	0.33944099618635887
360	أُورُوِيّ	0.3272767437773123
361	مُتَصَوِّف	0.3845725014078088
362	ٱِلْتِزام	0.30638517029385326
363	هارِب	0.2635514429965203
364	وافِد	0.24448803396143853
365	قِصَّة	0.3101091207783689
366	ناطِق	0.2344565480192821
367	أَلْصَق	0.24469904549468996
368	فَرْدِيّ	0.4085831001944167
369	بَتَّة	0.27524767507277925
370	مُوجِب	0.2783927424363508
371	إِكْلِيل	0.25404127707302865
372	كَرْتُون	0.3277114929839768
373	تَجاهُل	0.2883633846031959
374	جائِر	0.24257751175816122
375	طائِل	0.21685221601176957
376	أُوتُوماتِيكِيّ	0.3659013449925412
377	ظَرْف	0.2619988048873857
378	مُعْتَدِي	0.4216782435621408
379	بَيْت	0.3147913170837429
380	غِذائِيّ	0.26099213132853233
381	شُعاع	0.18096404173318426
382	رَخِيص	0.3252200786086853
383	مُجْدِي	0.33386237129211144
384	ٱِنْدَمَل	0.3609780424900285
385	أَسْعَد	0.25889325565385474
386	مُلْتَصِق	0.38609444923712505
387	تَنافُس	0.3055649885774578
388	مُسْتَثْمِر	0.3994503006195567
389	ناسِي	0.28484533791062855
390	رَحّال	0.3273274409666554
391	حَصِين	0.3162833719475852
392	ٱِسْتَوْعَب	0.3363170513444438
393	رائِح	0.24649049576220677
394	إِرْضاء	0.2523147015835414
395	واقِعَة	0.3218245211959339
396	أَعْجَب	0.25375229507135705
397	تَزَحْلُق	0.2905028951190171
398	مُوافِق	0.3066602936790826
399	رَأْسمالِيّ	0.45371797760358157
400	إِجْرائِيّ	0.32696016510332676
401	مُمِيت	0.3249505463074174
402	مُتَعَثِّر	0.4036569708503865
403	مَخْلُوق	0.319299976642078
404	تَجْزِئَة	0.29556567966398284
405	فارّ	0.2313131269445901
406	قَدِيم	0.3624711285185107
407	مُخابَراتِيّ	0.4534209742586179
408	ذُرْوَة	0.2912173946870948
409	مَرْشُوش	0.3412702106492491
410	بَرْبَرِيّ	0.42239753210312375
411	بَشَرِيّ	0.3778364285311204
412	مُدْرِك	0.3286719355066516
413	فارِسِيّ	0.3331700542982209
414	وَزَّع	0.25456963824499773
415	إِزاء	0.18115337484317529
416	تَوْحِيدِيّ	0.3962809275306991
417	براغْماتِيّ	0.3937328543419944
418	صُنْدُوق	0.21078433266741706
419	كاتِب	0.2529239144721548
420	صامِت	0.28359690445023855
421	مُتَنَوِّع	0.4069929981752563
422	مُنْسَجِم	0.38550084001392027
423	مُسَلَّح	0.33093564479192483
424	فَخْرِيّ	0.39450728359630943
425	ذَهَبِيّ	0.33442782948020544
426	مُحَرَّر	0.35242591721316074
427	مُتَنَبِّه	0.396341222397544
428	جَلالَة	0.24764458936909192
429	أَظْهَر	0.24534601255115324
430	تَوْفِيقِيّ	0.39240485661289987
431	شِعْرِيّ	0.3291614817611984
432	تَعايَش	0.29347009442743777
433	حاكَى	0.2225867779421062
434	مُشابِه	0.2921471332589331
435	مُهاجِر	0.3142923231182388
436	مُبْدِي	0.3471186901031247
437	خَرائِطِيّ	0.36827576863595424
438	راجِح	0.2570883506632951
439	زَرّاع	0.312635891202446
440	جافَى	0.22479254623628592
441	مَهْجَرِيّ	0.41870194195597127
442	تَراتُب	0.3344339480971812
443	سَيّار	0.35563859728194613
444	قُبَّة	0.2882063677495035
445	رَضَّى	0.2538527579115174
446	تَغْيِير	0.37639756541602304
447	بَخْت	0.26677397073228093
448	ٱِتِّقاء	0.25958821703517654
449	أَحْدَث	0.2322269890145513
450	فالِح	0.24058298043891005
451	أُنُوثَة	0.23458644337910786
452	مُتَحامِل	0.39713235621552456
453	مُعَلَّب	0.3427651713604727
454	مَرْئِيّ	0.42671178603534404
455	مُضَمَّخ	0.30055507615634375
456	تِجارِيّ	0.34099375572973123
457	مُتَصاعِد	0.3854468763766811
458	تَجَنُّس	0.30629664561099457
459	دِبلُوماسِيّ	0.3819379429146877
460	ٱِسْتِئْنافِيّ	0.3328090219633996
461	إِنْمائِيّ	0.34908393720457814
462	مُحْبِط	0.30109948807464787
463	سِنّ	0.2588348169086477
464	إِنْفاق	0.2643294875052736
465	هِكْتار	0.29675612422752423
466	نَظْرَة	0.2655103335018866
467	مُحْتاج	0.27852490292911625
468	بِيُولُوجِيّ	0.3154598634447762
469	تَشَفِّي	0.35628256456178237
470	مُنْتَظِر	0.4037083108776496
471	ناجِح	0.23722890361415397
472	غائِب	0.2104859327984882
473	ناشِط	0.22404626495856708
474	ٱِعْتِدال	0.29173689673411296
475	مُتَعَمَّد	0.34500513372409986
476	واعِي	0.2822296610648071
477	مِيناء	0.298497919276065
478	راهِن	0.26548010173043934
479	مُلاءَمَة	0.3019040056600441
480	عُرْقُوبِيّ	0.3673503254909159
481	أَرْشَد	0.2693878482317913
482	نَزاهَة	0.23057401476706316
483	ٱِعْتِيادِيّ	0.344887397618266
484	تَحْضِيرِيّ	0.39909341616340765
485	ٱِنْزَلَق	0.31143704964559416
486	تَماثَل	0.298256320096619
487	مُتاح	0.2478315367003031
488	مُحْرَق	0.34258018105721993
489	مَزْعُوم	0.31706799857484314
490	أَمْرِيكِيّ	0.42115168191824676
491	مُعْتَرِض	0.4028103643349232
492	تَجْمِيد	0.39219014354825177
493	رَقِي	0.3566446538852922
494	مُوَضِّح	0.37249125544307615
495	ٱِقْتَنَص	0.31872716143105545
496	إِصْلاح	0.2538531501457698
497	بَطْن	0.2623985915647758
498	ٱِلْتَمَس	0.3639015292132658
499	مُنْتَقِد	0.39920978125628137
500	مُنْذِر	0.32421454901824615
501	سِلَعِيّ	0.3688961994486942
502	ذَكَر	0.21428560671802285
503	أَحْسَن	0.2570540233208421
504	قادِر	0.2708190782609344
505	تَعْجِيل	0.3663442897665963
506	طَلِيق	0.31733735763774823
507	مُزَيَّف	0.33817774480998725
508	تَوْضِيح	0.3496718310047494
509	غَنِيّ	0.3550357876057124
510	مُنْضَمّ	0.353299326602263
511	خِتامِيّ	0.3459899839356899
512	ٱِرْتاد	0.30534693153887615
513	وازِرَة	0.3320613446804918
514	بُرْكانِيّ	0.38976316270830974
515	ظِلّ	0.23147253951358024
516	مَعْرِفِيّ	0.4347773049802932
517	مُرْتَزِق	0.39976153273426895
518	بَدَنِيّ	0.37462725437721406
519	تَجاوَز	0.25326926377210307
520	تَعارُف	0.3242295675848291
521	تَعَرُّض	0.3171193000094215
522	مِغْوار	0.3269989348150056
523	جُزْئِيّ	0.3037438572514846
524	جار	0.17311165441442863
525	تَجَسُّس	0.2995084165126757
526	مُعْتَرِض	0.4028103643349232
527	مُوَزَّع	0.31995763142836303
528	جَرِيح	0.33891984733678326
529	أَصْغَر	0.24887155695746438
530	أَكَنّ	0.2529654411970412
531	تَباطُؤ	0.27504061482245956
532	مُسْتَأْمِن	0.3930657047672532
533	مُتَخَصِّص	0.37627709886046073
534	رائِح	0.24649049576220677
535	طَلَقَة	0.202285600875242
536	مُشَدِّد	0.3839433142617995
537	تَناوَل	0.2913252033321582
538	إِعْمار	0.32427977702465405
539	مُناوِب	0.3260466791997205
540	مَسْرُور	0.3531727711920027
541	ٱِرْتِكاز	0.28233164526198984
542	مُعْتَزِل	0.38860185399441827
543	مُؤْتَمَر	0.3409595043505248
544	إِسْرائِيلِيّ	0.340571880882933
545	كَنَس	0.21741989674988565
546	تَقَدَّم	0.31453547321220354
547	بَوْلِيّ	0.4019231283674963
548	قَدَرِيّ	0.38322264720375143
549	مَبْتُور	0.36673952422410594
550	لَوْحَة	0.2582041897266446
551	رائِد	0.25422537651997984
552	عِدَّة	0.3306334089830742
553	داعِي	0.28110423665127415
554	تَعَدُّدِيَّة	0.3864790385476416
555	جَزَر	0.22242119698164461
556	نائِي	0.26457861967156976
557	سِنّ	0.2588348169086477
558	بُرْكانِيّ	0.38976316270830974
559	مُخَصَّص	0.3045179593089764
560	أَشَدّ	0.24433916826776994
561	تَجَدَّد	0.27231259864084084
562	مُتَتَبِّع	0.4068508631049975
563	مُتَنافِس	0.3951688360986318
564	مَبْذُول	0.32155472374102345
565	عاد	0.15512592645594322
566	مُسْلِم	0.3204985262570949
567	نادَى	0.24968945058394376
568	سَكَب	0.21526359073266524
569	دافِع	0.24360838878003688
570	تَنَوُّع	0.31897232814165727
571	تَماشَى	0.27892954168789114
572	قَمْعِيّ	0.41960784944513385
573	تَثَنَّى	0.2480335054381536
574	ٱِبْتِدائِيّ	0.33418919257515695
575	ٱِشْتَرَك	0.3287141782873258
576	تَنْظِير	0.37646050193130903
577	دِعائِيّ	0.3005782775518535
578	خُوذَة	0.2153698138092816
579	بالِغ	0.23768690411017154
580	مُتَكَتِّل	0.39678718266523066
581	ٱِخْتِبارِيّ	0.35559076393744876
582	سُيُولَة	0.28728095889183325
583	تَحْجِيم	0.3860751833921602
584	حَلَبِيّ	0.36723594852522534
585	أَثْقَل	0.23865187912374605
586	مُشَرَّد	0.3432086862712976
587	نَجْب	0.2672538099954681
588	مُنْذِر	0.32421454901824615
589	رِئاسَة	0.32679523015324785
590	أَصِيل	0.31154382858863094
591	لاجِئ	0.22170743444246171
592	رَقَبَة	0.24369598456486696
593	رافِد	0.2691879385123813
594	جَوَّع	0.26204096824544154
595	بَلَدِيّ	0.37377311590747586
596	شُعُورِيّ	0.3254717903741244
597	حَصِين	0.3162833719475852
598	حَضَن	0.20257181902085242
599	مُسَلَّح	0.33093564479192483
600	قَتِيل	0.3430309472552479
601	مُحْتَمَل	0.33955856413878566
602	مُسِيء	0.28627515649398566
603	حَفْنَة	0.25145081457703083
604	تَقْنِيَّة	0.39193796834795663
605	سائِب	0.2304582693130708
606	أُغْنِيَة	0.35427273597895603
607	مُؤَسِّس	0.3730712129941686
608	رَقْم	0.32696561799265494
609	إِنْضاج	0.24773129666004745
610	مَحْرُوم	0.34830816528323144
611	مُتَعاقِب	0.3966053321339383
612	ثَوْرِيّ	0.39688173138205063
613	باراغُوائِيّ	0.33864025251544894
614	تَلَهَّى	0.2528190179694169
615	بسِيكُولُوجِيّ	0.3113787772788033
616	حَطَّم	0.28597340270090904
617	تَمَسُّك	0.33179816965529985
618	مَكْتُوم	0.3315322555067313
619	مُؤَلَّف	0.31021532014418224
620	تَبَلُّد	0.32037138742574933
621	بُوسْنِيّ	0.3538394498644294
622	تُرَبِيّ	0.4210008718699855
623	طَوَّق	0.2512879526606679
624	مُخْجِل	0.2974682587366145
625	أَنْسَى	0.2427869784886589
626	مُرَفَّه	0.3362972403853074
627	شَرِكَة	0.2904973691888644
628	مُسامَحَة	0.31155145849869914
629	آجِل	0.17152894146600178
630	رِيبِيّ	0.3159514249332052
631	أَرْمَنِيّ	0.43558758166052525
632	مُتَنافَس	0.3382034394107726
633	مُتَقاعِد	0.393596163642611
634	عَرُوس	0.2877500874079291
635	أَفْرَز	0.25994871585681806
636	مَزْرُوعَة	0.3316413505706174
637	بَحّارَة	0.315458364980841
638	مُرْتَجَل	0.3573671177010208
639	سادِس	0.24631697599754662
640	مُونْدِيالِيّ	0.4092907490974498
641	مَهْجَرِيّ	0.41870194195597127
642	مَشْغُول	0.3077916854570787
643	سَطَع	0.20755741046174042
644	ٱِسْتَوْجَب	0.3274520525208931
645	مُزْرِي	0.3493743316078457
646	جُمْلَة	0.31563577185557556
647	مَبْنِيّ	0.431790005348664
648	أَسْهَم	0.27778154262155624
649	خائِب	0.21463261458618696
650	صائِم	0.24970835074626932
651	خَدَمِيّ	0.38315145994229627
652	تَقْرِيبِيّ	0.41925279218948236
653	تِمْثال	0.3171857619581747
654	أَوْقَف	0.24969468527444044
655	أَطْيَب	0.276676029171603
656	مُنْخَفِض	0.36044740495304445
657	ٱِنْتِخابِيّ	0.34154801425838627
658	أَعْطَى	0.22430665101768746
659	واجِب	0.2441605500515392
660	صُحْبَة	0.27212366777712166
661	مُتَراجِع	0.40837618697235645
662	أَنْشَد	0.2512587363511352
663	هاتِف	0.238048567221186
664	قُرْب	0.2320517360184712
665	مُقاتِلَة	0.38760309964548456
666	سَلِس	0.31403421187974506
667	مُهَرَّب	0.3458647084274559
668	كَذّاب	0.2752461193531828
669	مَرْثِيَة	0.384182130120795
670	جَرّاح	0.31217093866171175
671	تشِيكِيّ	0.27077729104817394
672	سَبَح	0.22159952200575514
673	فِرْعَوْنِيّ	0.41073478204245367
674	رَأْسِيّ	0.40335585216700004
675	تَحْقِيق	0.3618094510407913
676	تَشَتُّت	0.29730543211881794
677	مُبْرِم	0.3450422496737671
678	تَسْخِير	0.3762173200732887
679	مُصَمِّم	0.38834493126975517
680	مُسْتَهْلِك	0.3791887618131496
681	ٱِسْتِمارَة	0.3959679309352488
682	أُوبِرالِيّ	0.36497018607687515
683	مُرِيد	0.3354683872818597
684	هَدّاف	0.28416166913032287
685	تايْلَنْدِيّ	0.43303442880761045
686	أَرْضَع	0.26517177678133413
687	مَدَوِيّ	0.3991502980735388
688	مُعانِي	0.3474255506528907
689	صاح	0.12341123536026906
690	شَوْكَة	0.23384461070551796
691	مُعْوِز	0.3031724398790461
692	مُكْتَرِث	0.39093616728384967
693	تَقْيِيم	0.4003726717209074
694	مُوجِد	0.27470727875944556
695	مُوافِق	0.3066602936790826
696	قائِمَة	0.3338906312759612
697	أَرْفَع	0.2776264376605347
698	ٱِسْتِثْمارِيّ	0.37600655020114787
699	أَعْوَل	0.26625070092949354
700	كِيمِيائِيّ	0.32106992825439534
701	ٱِحْتِياط	0.2923485566298333
702	قاعِدِيّ	0.31460251517991616
703	مُزْدَحِم	0.3703273690917948
704	خَيَّل	0.28968091506037374
705	دافِئ	0.22111688988499925
706	مَدَوِيّ	0.3991502980735388
707	أَوْفَد	0.2548542481265684
708	لَيِّن	0.3795980310431215
709	مُتَمَرْكِز	0.39398510425597405
710	مَيْدانِيّ	0.4511972616125829
711	مَنْهَج	0.285279114682429
