index	lemma	information density
115	전화를 걸다	0.2232316250700272
116	거치다	0.3215123401091147
117	넘다	0.3795374766104238
118	기입하다	0.3948821492343579
119	어여쁘다	0.2778049089900983
120	표하다	0.44434857223242824
121	내려놓다	0.2753351309908587
122	끈적하다	0.3857963574734574
123	보필하다	0.3894441317797877
124	걸치다	0.31797174891473184
125	만지다	0.32885759486686256
126	들어올리다	0.2637408865164056
127	악화시키다	0.24826631082095968
128	곱다랗다	0.3098657140304069
129	절도하다	0.3872834164490137
130	오답하다	0.38868901485205826
131	학수고대하다	0.3214813270394673
132	벗기다	0.3213098763961456
133	변하다	0.4440569065169721
134	홀리다	0.32722142727313963
135	미성숙하다	0.34694327171285005
136	끌리다	0.3273277379041353
137	재현하다	0.3857230703559765
138	체읍하다	0.38455435670058546
139	포획하다	0.38528028550208576
140	질주하다	0.38935196943661565
141	갈아타다	0.27729783248269996
142	으스름하다	0.3467618131371803
143	맡기다	0.3208444490087535
144	나누다	0.31755059229993543
145	기대다	0.3240929200412837
146	싸우다	0.31363706268365094
147	복사하다	0.3896481994938898
148	허용하다	0.3862312284363057
149	찢어지다	0.29038681972052793
150	일컫다	0.3116691995734435
151	내다보다	0.3197443614415378
152	재기하다	0.3948478720156326
153	떨리다	0.3275091808938203
154	클릭하다	0.38411361883541895
155	떠벌리다	0.2850581165431632
156	아뢰다	0.31659773186833584
157	비뚤어지다	0.26296610940980236
158	닮다	0.37865542970108645
159	채색하다	0.385214224260153
160	합성록음하다	0.31660112345405317
161	주체스럽다	0.2469776342748451
162	갈부수다	0.2772801033167077
163	깔다	0.3789093635947722
164	어울리다	0.2921356736845805
165	걱정하다	0.386794279658994
166	수리하다	0.40160367035619415
167	버리다	0.3279455132647877
168	헛기다리다	0.293647753584411
169	황당하다	0.3856213568155017
170	산책하다	0.38592462306938324
171	승전하다	0.38649189563065967
172	화사하다	0.38986516481855127
173	홀리다	0.32722142727313963
174	공사하다	0.3895231994938898
175	감당하다	0.3866995257618763
176	떼짓다	0.31066249764450743
177	그리워하다	0.3611430155024771
178	참여하다	0.38687519906062434
179	순진하다	0.38598831394582583
180	전해지다	0.285955590466351
181	겁나다	0.3170927369511457
182	반기다	0.32224370086872406
183	어둡다	0.31816360605013216
184	공유하다	0.3871717107247913
185	구분하다	0.3891689747694011
186	서명하다	0.3887414633799269
187	되뇌다	0.3254428243344849
188	값나가다	0.28244567371374374
189	몰다	0.3793237432176951
190	결심하다	0.3864859620675084
191	불리다	0.3295763699190749
192	오목하다	0.3884003397174634
193	데이트하다	0.35316254526202046
194	기증하다	0.3954840216280334
195	자다	0.38156336452812495
196	넘치다	0.3183963930412628
197	저지하다	0.3995765869047397
198	변변하다	0.4440569065169721
199	떠벌리다	0.2850581165431632
200	깜빡하다	0.38440528550208564
201	견디다	0.3100839475432
202	골다	0.3790343850718989
203	가래다	0.31953011425426237
204	내한하다	0.38894880152966765
205	하얗다	0.44368452874477665
206	마음에 들다	0.22470660468544418
207	기도하다	0.39568355722728354
208	좋아지다	0.2888166567248993
209	허하다	0.44395323843898404
210	가식하다	0.39388707275835966
211	짊다	0.37881298055110796
212	참석하다	0.38606339727087735
213	국유화하다	0.3468851732747947
214	개시하다	0.3921045533896275
215	떫다	0.37887484579790764
216	두다	0.381878369704443
217	벌다	0.3797056830726935
218	일어서다	0.28038937559454763
219	교환되다	0.28366219497483336
220	밉다	0.3785873883193425
221	정해지다	0.28685624652827446
222	진부하다	0.3909242134053604
223	개가하다	0.3950889919160683
224	현질하다	0.3870615825761339
225	흩어지다	0.29048741195229344
226	순박하다	0.38503799529065796
227	반영하다	0.38667572551475976
228	소중하다	0.3871966771537266
229	불지르다	0.2901427218936996
230	적확하다	0.38671302414012415
231	번지다	0.32662554515761266
232	마련되다	0.2840153410056533
233	다루다	0.3792745413047134
234	대하다	0.44676633311064073
235	안전하다	0.38784815066227346
236	의심되다	0.2851656791730948
237	돌이키다	0.27992055516198394
238	반하다	0.4449171139380807
239	맛보다	0.3152866361729496
240	빗기다	0.3211166145357294
241	논쟁하다	0.38453673135785144
242	탈영하다	0.38592935670058576
243	둔치다	0.3180401219920831
244	죽다	0.3789744652948152
245	부딪히다	0.2758045088064379
246	뻔뻔스럽다	0.27263238161107384
247	운영하다	0.3860472711910658
248	의심되다	0.2851656791730948
249	줄다	0.3786400929470119
250	잊다	0.3794267758243199
251	싸이다	0.3206714860095315
252	불지르다	0.2901427218936996
253	개명되다	0.28652271726062617
254	으슥하다	0.3849136631359225
255	잡수시다	0.27668779611904404
256	답습되다	0.28380354101005895
257	가능하다	0.39265772311888014
258	허용하다	0.3862312284363057
259	마주치다	0.27968301192393186
260	도망하다	0.38702527685585747
261	돌격하다	0.38616720099012847
262	신비하다	0.38959697832638845
263	착용하다	0.3865015105469509
264	설명하다	0.3876222695819382
265	둔치다	0.3180401219920831
266	갈아들다	0.27954082585251055
267	잊혀지다	0.28326056609674055
268	얽매이다	0.2785518150467268
269	배부르다	0.27955452368246353
270	이롭다	0.32135595868040284
271	출판하다	0.38608044501324246
272	일그리다	0.2882231834178286
273	개발하다	0.38966045024477014
274	거부되다	0.29046124875552237
275	쇠하다	0.44339930793387583
276	폭넓다	0.309901304145575
277	손싸다	0.3106146362874968
278	짊다	0.37881298055110796
279	획득하다	0.3851464877680025
280	자잘하다	0.3865438313672371
281	멀어지다	0.29036956082209575
282	유쾌하다	0.38583837739145777
283	뚫리다	0.32707973225884984
284	어여쁘다	0.2778049089900983
285	나포하다	0.3912711090327097
286	아쉽다	0.31645099406098065
287	날아가다	0.2828202640021444
288	요청하다	0.3863192954008417
289	가정하다	0.39491967028706426
290	착용하다	0.3865015105469509
291	인식하다	0.3863206393755294
292	배변하다	0.38587556600360307
293	두다	0.381878369704443
294	줴치다	0.3178734553254164
295	당연하다	0.3873933501995382
296	통지하다	0.3991290982942139
297	구매하다	0.38974806808889356
298	으스러뜨리다	0.23731595771333164
299	밀치다	0.31866202071678335
300	의거하다	0.38969769331184617
301	방문하다	0.3861881544346692
302	들어오다	0.2824295879394123
303	빛내다	0.31404806176127525
304	매료하다	0.38593391442082825
305	입덕하다	0.3852814187732018
306	디디다	0.37897122884157175
307	묘사하다	0.3881898661605561
308	시달리다	0.2898008511945686
309	밉다	0.3785873883193425
310	덜컹이다	0.2771417402722187
311	희롱하다	0.3845302855020856
312	얕보다	0.3153546775546935
313	땡땡이치다	0.28434091502699105
314	낮잡다	0.31130083489957144
315	흩어지다	0.29048741195229344
316	올리다	0.3274776145600827
317	끌다	0.37902721472496986
318	격파하다	0.38599436167714846
319	경영하다	0.38652148776800255
320	업다	0.37928779818161623
321	이상하다	0.3953293212563892
322	시작되다	0.288425763518004
323	개방하다	0.38825966682170654
324	조립하다	0.3860838993369365
325	뻔뻔하다	0.4436621996454073
326	우울하다	0.38836678049088036
327	간청하다	0.38657399915747676
328	뜯다	0.37887190611620675
329	참다	0.37999961345774563
330	찾아오다	0.27820917192189976
331	놀라다	0.3113079422087635
332	그러다	0.315890601932471
333	서운하다	0.38758799331438476
334	매달다	0.3125175886996429
335	고치다	0.3224023931908697
336	넓히다	0.31221668473964387
337	물들이다	0.28193489446008274
338	자살하다	0.3880689447633019
339	개시하다	0.3921045533896275
340	예상하다	0.3869157769735598
341	시꺼멓다	0.27310185751244587
342	찾아보다	0.27975637469359593
343	해어지다	0.2918909770582584
344	따라오다	0.27404759185837946
345	나다	0.3875412067555542
346	차고 넘치다	0.23042945911281196
347	어줍잖다	0.27585750400685494
348	보내다	0.3197443614415378
349	강권하다	0.38575496487064476
350	전시하다	0.3910345756987
351	꺾어지다	0.2902862274887624
352	날아오르다	0.25356561459988297
353	잘못되다	0.28271404822338053
354	훑어보다	0.28063757229643305
355	절하다	0.4452389941817139
356	뒤섞다	0.3108887451572349
357	벌기다	0.3216713933925998
358	나뉘다	0.31695185370754214
359	행하다	0.4447304818310268
360	팔다	0.378958179131241
361	옮다	0.37928395389290087
362	피다	0.37970231221199463
363	놓다	0.3805254161068647
364	구타하다	0.3893989975483493
365	내몰다	0.3145631535593954
366	복사하다	0.3896481994938898
367	나아지다	0.29509914692218936
368	보이다	0.3255493384227069
369	가맣다	0.31881188074146927
370	빽빽하다	0.44340675096699883
371	바꾸이다	0.27932460598654624
372	지랄하다	0.3989407421819322
373	상관하다	0.38702348639498646
374	용서하다	0.38856865574708754
375	좇다	0.37867072165267585
376	분납하다	0.38580640368931
377	기약하다	0.3952513122066067
378	보충하다	0.38948920915582635
379	돌아가시다	0.258262092357108
380	신선하다	0.38662788439620605
381	따다	0.3803418990353307
382	존중하다	0.3854358025563515
383	힘주다	0.31327863686084967
384	지랄하다	0.3989407421819322
385	집다	0.38097560451017953
386	물어보다	0.2820915080696217
387	환승하다	0.3855056045243991
388	드러나다	0.27852247502125993
389	포함하다	0.3850302855020858
390	추천하다	0.3868255023410898
391	절도하다	0.3872834164490137
392	맛없다	0.310869131773025
393	통하다	0.4437865717723175
394	아깝다	0.3165198472134109
395	노닐다	0.3108486894864971
396	격려되다	0.2847214869842342
397	돌리다	0.3283377854001153
398	거부하다	0.39266911847187436
399	실패하다	0.3857701749747792
400	꼬다	0.3786401377494972
401	간추리다	0.28716943232942055
402	흘러내리다	0.2597746859309951
403	힘주다	0.31327863686084967
404	약하다	0.44475390159510836
405	경계하다	0.38624543049130866
406	진부하다	0.3909242134053604
407	붉어지다	0.2904851234342581
408	임하다	0.4440470998248672
409	보상하다	0.39123036306000314
410	어울리다	0.2921356736845805
411	파괴되다	0.28343379068692204
412	모호하다	0.38653604030622174
413	조마조마하다	0.3873537120344225
414	암기하다	0.3943634204950751
415	특이하다	0.3934215006855457
416	동등하다	0.3864285892295937
417	규탄되다	0.2827390824524009
418	연결되다	0.2850714712423865
419	거닐다	0.3134514434986076
420	벌주다	0.3137796909444858
421	기세하다	0.39556879217090407
422	숨지다	0.3266203936078975
423	틀리다	0.32757725885664013
424	메다	0.37875405498600906
425	생겨나다	0.27587924033091427
426	다행하다	0.4447304818310268
427	물들다	0.3148987832822969
428	내버리다	0.28820643652716
429	깨끗하다	0.384972032577779
430	아프다	0.31698662075722445
431	고두하다	0.3906091747871197
432	방송하다	0.3859886188354192
433	찾아내다	0.27882807535590604
434	질식시키다	0.24917644701706926
435	유익하다	0.38593020356928104
436	둘러싸다	0.27159643247388854
437	낭비하다	0.3879160460989346
438	예언하다	0.3850625147809147
439	참다	0.37999961345774563
440	떠올리다	0.28470816396515203
441	밀다	0.3798628027437171
442	듣다	0.3793016224932043
443	빠듯하다	0.38498565717791483
444	칠하다	0.44396576084624834
445	-뜨리다	0.2844926051110851
446	보필하다	0.3894441317797877
447	고약하다	0.3894271401142897
448	풀다	0.3793243510531671
449	찬미하다	0.38641652785065983
450	걱정하다	0.386794279658994
451	낭비하다	0.3879160460989346
452	보장하다	0.39151200104681794
453	영리하다	0.4007329103700352
454	어떡하다	0.39194836284016843
455	담당하다	0.3870809716176422
456	출출하다	0.4453187294570339
457	뻗다	0.3786707216526758
458	칠하다	0.44396576084624834
459	과금되다	0.2838343629539181
460	채우다	0.3132899126016353
461	강화하다	0.38727303424981063
462	규탄되다	0.2827390824524009
463	설치되다	0.2908509877984203
464	어두워지다	0.26291829180693393
465	느껴지다	0.28341114062180567
466	파악하다	0.3859019257201385
467	편찮다	0.3101724140798401
468	지니다	0.32684920900240594
469	얌전하다	0.3857730224641121
470	엎드리다	0.28484007958889124
471	자위하다	0.38689240829041954
472	잠자다	0.31193407143334595
473	불거지다	0.2882468938370805
474	징그럽다	0.2732683939699175
475	확인하다	0.38579317721361744
476	차리다	0.3279062034469332
477	쏟다	0.3787296472177746
478	귀하다	0.44408978091698065
479	불구하다	0.3905123336496804
480	엷다	0.3786219061162069
481	치료하다	0.39168779359019174
482	헷갈리다	0.28535388501803105
483	코딩하다	0.384613618835419
484	살아가다	0.2840804703780944
485	기절하다	0.39567141470979467
486	외치다	0.31838780700592734
487	적용하다	0.38730280332922346
488	선고하다	0.38878924840275797
489	슬프다	0.31017167547130564
490	성립되다	0.28343405561221596
491	살살하다	0.4455374622835604
492	대두하다	0.38935592041380696
493	증진하다	0.387144135889685
494	새롭다	0.3111588975723317
495	도와주다	0.2726110486814489
496	당연하다	0.3873933501995382
497	물리치다	0.29203172488541873
498	관광하다	0.3849818680900599
499	휘다	0.3792843850718989
500	먹이다	0.320638501866295
501	기증하다	0.3954840216280334
502	개발하다	0.38966045024477014
503	붙다	0.3800855897012373
504	터부시하다	0.35319798253133006
505	시장하다	0.3916896306276651
506	책임지다	0.28405263269342373
507	단념하다	0.3846969521687524
508	옹호하다	0.38560940964731777
509	숙이다	0.3202054510742522
510	감추다	0.31356967716350076
511	들뜨다	0.3145469180744997
512	굶다	0.37901710469633987
513	요약하다	0.38632574125660746
514	대표하다	0.3878228602159963
515	괴다	0.37927721472496984
516	튀다	0.37897347108283036
517	터부시되다	0.26178048472284327
518	참신하다	0.387119329498331
519	필요하다	0.3854761055023705
520	생각되다	0.2839121949748334
521	금지하다	0.3994529942397096
522	검출되다	0.2840744627744584
523	불쌍하다	0.3864898466482816
524	나누다	0.31755059229993543
525	의지하다	0.4010081922716621
526	뽐내다	0.31399250620571967
527	맞부딪치다	0.2516717472598775
528	권하다	0.44386209276826033
529	나부끼다	0.2804033031023042
530	기만되다	0.294197070457825
531	납작하다	0.38619866258774216
532	설레다	0.3114581911697179
533	꿇다	0.37875405498600906
534	극복하다	0.38582195216875254
535	훑어보다	0.28063757229643305
536	빼다	0.37998241775348796
537	미성숙하다	0.34694327171285005
538	번영하다	0.3857549956963843
539	주체스럽다	0.2469776342748451
540	꾸짖다	0.31051590616145597
541	목욕하다	0.3850848438802841
542	표하다	0.44434857223242824
543	환영하다	0.38611126695710163
544	구류되다	0.28634490278713226
545	권하다	0.44386209276826033
546	동작하다	0.3872703837272758
547	처신하다	0.3862945510628727
548	도모하다	0.38698538622653145
549	더럽다	0.3122206306369037
550	자애롭다	0.2727036883647692
551	독서하다	0.3876872098913215
552	튀다	0.37897347108283036
553	다하다	0.5429240614237738
554	부상하다	0.3913804513882293
555	일컫다	0.3116691995734435
556	베다	0.37901092856139573
557	일하다	0.44576339182553354
558	성실하다	0.3870075178152974
559	중요시하다	0.350038481631056
560	고맙다	0.3142859410248069
561	아프다	0.31698662075722445
562	익숙하다	0.38482809313492483
563	꺼리다	0.32698431898467123
564	정하다	0.446444192248656
565	지껄이다	0.29164872688652266
566	주시하다	0.392457225597155
567	경계하다	0.38624543049130866
568	데이트하다	0.35316254526202046
569	괴다	0.37927721472496984
570	깔리다	0.3272315128592703
571	드러내다	0.2762706091400198
572	빼닮다	0.31044598322738065
573	뱉다	0.3787540549860092
574	던지다	0.3262820174814988
575	날리다	0.3276191998311447
576	을씨년스럽다	0.22294922659515556
577	가공되다	0.2916517408800954
578	번호를 따다	0.22227727251793625
579	의존하다	0.38675120565735743
580	경청하다	0.38641173135785173
581	표현하다	0.38577548502197034
582	드라이브하다	0.32363605974532256
583	들려오다	0.2767338689173119
584	서명하다	0.3887414633799269
585	이용되다	0.29267841015829277
586	붙다	0.3800855897012373
587	못지않다	0.2831558948860687
588	증가되다	0.29148067534638705
589	무장하다	0.389697890090564
590	영광스럽다	0.24492904998892162
591	거르다	0.31922388640440275
592	미어터지다	0.2616348987522714
593	짓이기다	0.2876274007874016
594	새우다	0.31305092322491657
595	반하다	0.4449171139380807
596	모색하다	0.3859985828276564
597	엎지르다	0.288016494080837
598	그르치다	0.283374448719057
599	요구되다	0.28708580016345553
600	지시하다	0.40400715868431114
601	괴롭다	0.31140369120687295
602	일치하다	0.3934082628194774
603	배우다	0.31411021048911725
604	대기하다	0.3969941290224344
605	진행하다	0.38689114435761324
606	운하다	0.44419143739216466
607	드리우다	0.2877226388044976
608	개같다	0.31312445451129656
609	담기다	0.32252172095945164
610	민감하다	0.38562718318774286
611	구혼하다	0.3890145601605116
612	소심하다	0.3873718366648835
613	막히다	0.31210487061449627
614	날조되다	0.2843425192286736
615	긴장하다	0.3864697440597439
616	나빠지다	0.2897389277204165
617	씹다	0.37883738831934244
618	본받다	0.3100822683756761
619	환송하다	0.38537006469118495
620	해석하다	0.38669396063668077
621	맞부딪치다	0.2516717472598775
622	머리하다	0.3999350050625436
623	완성하다	0.3859972828716767
624	구성하다	0.3896579664742003
625	흔하다	0.44385715481631294
626	헛기다리다	0.293647753584411
627	질주하다	0.38935196943661565
628	들끓다	0.31366355553598546
629	소리하다	0.40166924936816023
630	떼짓다	0.31066249764450743
631	잽싸다	0.31029767264866304
632	발매되다	0.2861684947942064
633	국영하다	0.38558722563316905
634	신청하다	0.38725933025197196
635	잦다	0.37875405498600906
636	국유화하다	0.3468851732747947
637	옮다	0.37928395389290087
638	울리다	0.32836706123702314
639	싫어하다	0.3918334090560209
640	끊이다	0.32025075400359926
641	그을다	0.3131888871883954
642	바꾸이다	0.27932460598654624
643	간악하다	0.3861834506780342
644	간섭하다	0.38567022420234154
645	게시하다	0.3899561535250225
646	빌리다	0.32701169087710585
647	어지럽다	0.29245440430707
648	관련되다	0.28344946277445837
649	움트다	0.31071177190890714
650	접종하다	0.3852945211883051
651	불친절하다	0.34729810902421576
652	장보다	0.3177627039163744
653	시험하다	0.3897501720700068
654	확인하다	0.38579317721361744
655	버리다	0.3279455132647877
656	굳어지다	0.2903523019236635
657	떠들다	0.31430252842393125
658	가리키다	0.29314150552020823
659	추켜세우다	0.2463494709073664
660	보상하다	0.39123036306000314
661	자애롭다	0.2727036883647692
662	뻔하다	0.4436621996454073
663	고민하다	0.38862258173609127
664	노력하다	0.3855977220622844
665	누렇다	0.3102629710305757
666	대응하다	0.3873469982634092
667	부담하다	0.39082597435880917
668	대하다	0.44676633311064073
669	눈뜨다	0.31088321880686015
670	아련하다	0.3910060971905893
671	학생답다	0.2706213334366584
672	묻히다	0.3118708655801221
673	갹출하다	0.3858239991574766
674	따지다	0.3276358730566931
675	기어가다	0.29371610873004306
676	동맹하다	0.3862947914955104
677	나쁘다	0.31712596340733207
678	달아나다	0.28175284391040833
679	한턱내다	0.2727107077830074
680	버티다	0.310314422484335
681	날아오르다	0.25356561459988297
682	다투다	0.3799670840848509
683	깔끔하다	0.38437580753291406
684	조이다	0.3218984574429588
685	모질다	0.31311643396378935
686	만들어지다	0.26480981466565723
687	섹스하다	0.3864092562179312
688	애매모호하다	0.318067575195837
689	먹히다	0.31271188425952845
690	횡령하다	0.3845302855020856
691	훑어보다	0.28063757229643305
692	긷다	0.3786707216526758
693	시작되다	0.288425763518004
694	운하다	0.44419143739216466
695	향하다	0.44371031216783985
696	합성록음하다	0.31660112345405317
697	퍼지다	0.32634501607017746
698	사다	0.3840086292081736
699	구타하다	0.3893989975483493
700	갈부수다	0.2772801033167077
701	부풀다	0.31580886467339475
702	환송하다	0.38537006469118495
703	집중하다	0.38670071088336316
704	한탄하다	0.3852098438802841
705	잊어버리다	0.26160384487572164
706	웃프다	0.3103105450272083
707	시집보내다	0.25403211125782227
708	가책하다	0.3932122814970785
709	출발하다	0.388516449247207
710	외롭다	0.3116076081111564
711	기약하다	0.3952513122066067
712	놀리다	0.327398179525937
713	끊이다	0.32025075400359926
714	동사하다	0.3897965032213976
715	갈아매다	0.2776469030232441
716	여기다	0.32276242781102127
717	사사롭다	0.31526687495536115
718	그만두다	0.27548607098330796
719	심하다	0.44463972271265984
720	누설하다	0.386666880725833
721	구현되다	0.2868865694537989
722	아리땁다	0.2893544260459608
723	뜯다	0.37887190611620675
724	무뚝뚝하다	0.3873000981995721
725	불완전하다	0.3476439216102057
726	부릅뜨다	0.2743004153019204
727	악하다	0.44429549202250956
728	찧다	0.3785873883193425
729	반기다	0.32224370086872406
730	열다	0.3795565505988748
731	질책하다	0.38712258681009803
732	찬란하다	0.3851048211013358
733	풍부하다	0.3893977903285425
734	같이하다	0.3938236597634377
735	밀치다	0.31866202071678335
736	아련하다	0.3910060971905893
737	척하다	0.4434623065225544
738	붙잡다	0.3121442538190353
739	상당하다	0.38763544864706245
740	급여되다	0.28458707968118724
741	하락하다	0.44397250086533496
742	장가가다	0.3214139456622514
743	되살다	0.3275179800954907
744	구걸하다	0.38855801823922126
745	대응하다	0.3873469982634092
746	접하다	0.44441866582637635
747	이어지다	0.2993685171071229
748	짜릿하다	0.3844469521687523
749	굳어지다	0.2903523019236635
750	데이트하다	0.35316254526202046
751	합성록음하다	0.31660112345405317
752	결핍하다	0.3854469521687524
753	다그다	0.3827210148738053
754	읊다	0.3787885727828735
755	쌩까다	0.30981252213383326
756	깨물다	0.31188985922426304
757	지어내다	0.29434125957304674
758	일어나다	0.28393160806926876
759	빼앗다	0.3103654560194482
760	번역하다	0.3848535726195666
761	끓이다	0.32026689928371
762	철저하다	0.3848612669571015
763	기대다	0.3240929200412837
764	날뛰다	0.3101175605517431
765	어두워지다	0.26291829180693393
766	가다	0.39014124060143507
767	간섭하다	0.38567022420234154
768	붙이다	0.3209901755895684
769	오해하다	0.389230681518725
770	고발하다	0.3910233651591549
771	부시다	0.32119468523258915
772	두껍다	0.31191349430500664
773	하다	0.5429240614237738
774	뿜다	0.3785040549860092
775	착석하다	0.3857867313578516
776	부수다	0.3176540758742737
777	제안하다	0.3877720803669138
778	분석하다	0.3859798211013358
779	기만하다	0.396404940174177
780	떠나다	0.317701125935913
781	코딩하다	0.384613618835419
782	볶다	0.3789207216526757
783	유지하다	0.400303697339096
784	꾸리다	0.328050771897044
785	불리다	0.3295763699190749
786	그르다	0.3187072874438547
787	거대하다	0.39039914835060047
788	행사하다	0.38909914242810956
789	정하다	0.446444192248656
790	시리다	0.33295616925937227
791	찡그리다	0.28621104752187637
792	헤아리다	0.2901495470363214
793	감시하다	0.39047206975566406
794	갑작스럽다	0.24512238475879727
795	대기하다	0.3969941290224344
796	예상되다	0.2847079072572081
797	깜빡하다	0.38440528550208564
798	가꾸다	0.31976722254273077
799	불지르다	0.2901427218936996
800	풀어지다	0.2907829310670972
801	많아지다	0.2889761745217637
802	후퇴하다	0.38468815443466897
803	일어서다	0.28038937559454763
804	나부끼다	0.2804033031023042
805	번역하다	0.3848535726195666
806	앓아눕다	0.27443048239962076
807	힘내다	0.3143739520614857
808	차고 넘치다	0.23042945911281196
809	상세하다	0.3876851444154248
810	만지다	0.32885759486686256
811	빨아먹다	0.2749869095975141
812	파다	0.3800198335150056
813	사다	0.3840086292081736
814	재잘거리다	0.2574244178074657
815	교환되다	0.28366219497483336
816	개봉되다	0.28488513043868796
817	끝나다	0.31681495917336794
818	챙피하다	0.38504562363368156
819	승리하다	0.4001272479373326
820	헹구다	0.3140867781220979
821	밀치다	0.31866202071678335
822	투항하다	0.3853737288640491
823	요리하다	0.40052427214710845
824	횡령하다	0.3845302855020856
825	거르다	0.31922388640440275
826	슬프다	0.31017167547130564
827	가져가다	0.3193087207629049
828	뿌시다	0.31578751125712645
829	개지랄하다	0.35941375147058097
830	빨래하다	0.3850178565821762
831	건설하다	0.38657791627279275
832	넘실트리다	0.25642161060713553
833	괴다	0.37927721472496984
834	헤아리다	0.2901495470363214
835	묘사하다	0.3881898661605561
836	길차다	0.3102195571109251
837	헷갈리다	0.28535388501803105
838	근거하다	0.3887552432221161
839	납량하다	0.38498186809005985
840	취득하다	0.3851881544346691
841	잠들다	0.3134163616613864
842	지칭하다	0.3988289387830573
843	긷다	0.3786707216526758
844	참되다	0.3265653174283125
845	비롯되다	0.28579150971591594
846	둔치다	0.3180401219920831
847	발전하다	0.38859047255384255
848	의거하다	0.38969769331184617
849	설하다	0.4453599333320781
850	그을리다	0.2866909550901717
851	노력하다	0.3855977220622844
852	불구하다	0.3905123336496804
853	분포하다	0.3858548211013358
854	나오다	0.3205580363135043
855	굳어지다	0.2903523019236635
856	발전하다	0.38859047255384255
857	머뭇거리다	0.25682492928893685
858	역겹다	0.31020754448049953
859	그을리다	0.2866909550901717
860	싱겁다	0.30970144760379803
861	앞장서다	0.27357457893628356
862	쓰러지다	0.28616741485422825
863	그치다	0.3209957411485669
864	드리우다	0.2877226388044976
865	털어놓다	0.276916892363576
